"id";"product_id";"data";"created_at";"updated_at"
"712";"10";"{""old"":{""id"":""10"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""10"",""current_number"":""10"",""name"":""Monte Pascoal Double Corona"",""artikul_number"":""10"",""price_per_piece"":""595"",""pieces"":""3"",""package_price"":""17.85"",""status"":""active"",""state"":""new"",""date_changed"":""04.08.2015""}}";"2020-12-01 12:51:24";"2020-12-01 12:51:24"
"713";"11";"{""old"":{""id"":""11"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""11"",""current_number"":""11"",""name"":""Monte Pascoal Belicoso"",""artikul_number"":""11"",""price_per_piece"":""395"",""pieces"":""25"",""package_price"":""98.75"",""status"":""active"",""state"":""new"",""date_changed"":""04.08.2015""}}";"2020-12-01 12:51:44";"2020-12-01 12:51:44"
"714";"12";"{""old"":{""id"":""12"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""12"",""current_number"":""12"",""name"":""Monte Pascoal Belicoso"",""artikul_number"":""12"",""price_per_piece"":""395"",""pieces"":""10"",""package_price"":""39.50"",""status"":""active"",""state"":""new"",""date_changed"":""04.08.2015""}}";"2020-12-01 12:52:10";"2020-12-01 12:52:10"
"715";"13";"{""old"":{""id"":""13"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""13"",""current_number"":""13"",""name"":""Monte Pascoal Corona"",""artikul_number"":""13"",""price_per_piece"":""395"",""pieces"":""3"",""package_price"":""11.85"",""status"":""active"",""state"":""new"",""date_changed"":""04.08.2015""}}";"2020-12-01 12:53:08";"2020-12-01 12:53:08"
"716";"14";"{""old"":{""id"":""14"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""14"",""current_number"":""14"",""name"":""Monte Pascoal Corona"",""artikul_number"":""14"",""price_per_piece"":""695"",""pieces"":""25"",""package_price"":""173.75"",""status"":""active"",""state"":""new"",""date_changed"":""04.08.2015""}}";"2020-12-01 12:53:42";"2020-12-01 12:53:42"
"717";"15";"{""old"":{""id"":""15"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""15"",""current_number"":""15"",""name"":""Monte Pascoal Corona"",""artikul_number"":""15"",""price_per_piece"":""695"",""pieces"":""10"",""package_price"":""69.50"",""status"":""active"",""state"":""new"",""date_changed"":""04.08.2015""}}";"2020-12-01 12:54:02";"2020-12-01 12:54:02"
"718";"16";"{""old"":{""id"":""16"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""16"",""current_number"":""16"",""name"":""Monte Pascoal Double Corona"",""artikul_number"":""16"",""price_per_piece"":""215"",""pieces"":""16"",""package_price"":""34.40"",""status"":""active"",""state"":""new"",""date_changed"":""04.08.2015""}}";"2020-12-01 12:54:50";"2020-12-01 12:54:50"
"719";"17";"{""old"":{""id"":""17"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""17"",""current_number"":""17"",""name"":""Monte Pascoal Double Corona"",""artikul_number"":""17"",""price_per_piece"":""215"",""pieces"":""10"",""package_price"":""21.50"",""status"":""active"",""state"":""new"",""date_changed"":""04.08.2015""}}";"2020-12-01 12:55:19";"2020-12-01 12:55:19"
"720";"18";"{""old"":{""id"":""18"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""18"",""current_number"":""18"",""name"":""Monte Pascoal R Selection"",""artikul_number"":""18"",""price_per_piece"":""45"",""pieces"":""25"",""package_price"":""11.44"",""status"":""active"",""state"":""new"",""date_changed"":""04.08.2015""}}";"2020-12-01 12:55:30";"2020-12-01 12:55:30"
"721";"19";"{""old"":{""id"":""19"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""19"",""current_number"":""19"",""name"":""Madame Butterfly RE Selection"",""artikul_number"":""19"",""price_per_piece"":""22"",""pieces"":""25"",""package_price"":""5.50"",""status"":""active"",""state"":""new"",""date_changed"":""04.08.2015""}}";"2020-12-01 12:55:38";"2020-12-01 12:55:38"
"722";"248";"{""old"":{""id"":""248"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""248"",""current_number"":""260"",""name"":""Brun del R\u00e9 - Brun del R\u00e9 1638"",""artikul_number"":""260"",""price_per_piece"":""91"",""pieces"":""10"",""package_price"":""9.10"",""status"":""active"",""state"":""new"",""date_changed"":""13.08.2018""}}";"2020-12-01 12:57:53";"2020-12-01 12:57:53"
"723";"249";"{""old"":{""id"":""249"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""249"",""current_number"":""261"",""name"":""Brun del R\u00e9 - Brun del R\u00e9 Short Robusto"",""artikul_number"":""261"",""price_per_piece"":""28"",""pieces"":""25"",""package_price"":""7.00"",""status"":""active"",""state"":""new"",""date_changed"":""13.08.2018""}}";"2020-12-01 12:58:16";"2020-12-01 12:58:16"
"724";"272";"{""old"":{""id"":""272"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""272"",""current_number"":""285"",""name"":""Kolumbus K-Azul Piramide LE"",""artikul_number"":""285"",""price_per_piece"":""460"",""pieces"":""8"",""package_price"":""36.80"",""status"":""active"",""state"":""new"",""date_changed"":""03.08.2018""}}";"2020-12-01 12:58:54";"2020-12-01 12:58:54"
"725";"273";"{""old"":{""id"":""273"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""273"",""current_number"":""286"",""name"":""Kolumbus K-Azul Robusto LE"",""artikul_number"":""286"",""price_per_piece"":""430"",""pieces"":""8"",""package_price"":""34.40"",""status"":""active"",""state"":""new"",""date_changed"":""03.08.2018""}}";"2020-12-01 12:59:05";"2020-12-01 12:59:05"
"726";"274";"{""old"":{""id"":""274"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""274"",""current_number"":""287"",""name"":""Kolumbus K-Azul Robustito LE"",""artikul_number"":""287"",""price_per_piece"":""415"",""pieces"":""8"",""package_price"":""33.20"",""status"":""active"",""state"":""new"",""date_changed"":""03.08.2018""}}";"2020-12-01 12:59:18";"2020-12-01 12:59:18"
"727";"275";"{""old"":{""id"":""275"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""275"",""current_number"":""288"",""name"":""Kolumbus K-Rojo Piramide LE"",""artikul_number"":""288"",""price_per_piece"":""475"",""pieces"":""8"",""package_price"":""38.00"",""status"":""active"",""state"":""new"",""date_changed"":""03.08.2018""}}";"2020-12-01 12:59:26";"2020-12-01 12:59:26"
"728";"276";"{""old"":{""id"":""276"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""276"",""current_number"":""289"",""name"":""Kolumbus K-Rojo Robusto LE"",""artikul_number"":""289"",""price_per_piece"":""440"",""pieces"":""8"",""package_price"":""35.20"",""status"":""active"",""state"":""new"",""date_changed"":""03.08.2018""}}";"2020-12-01 12:59:36";"2020-12-01 12:59:36"
"729";"277";"{""old"":{""id"":""277"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""277"",""current_number"":""290"",""name"":""Kolumbus K-Rojo Robustito LE"",""artikul_number"":""290"",""price_per_piece"":""430"",""pieces"":""8"",""package_price"":""34.40"",""status"":""active"",""state"":""new"",""date_changed"":""03.08.2018""}}";"2020-12-01 12:59:47";"2020-12-01 12:59:47"
"730";"278";"{""old"":{""id"":""278"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""278"",""current_number"":""291"",""name"":""Kolumbus K-Negro Piramide LE"",""artikul_number"":""291"",""price_per_piece"":""485"",""pieces"":""8"",""package_price"":""38.80"",""status"":""active"",""state"":""new"",""date_changed"":""03.08.2018""}}";"2020-12-01 13:00:02";"2020-12-01 13:00:02"
"731";"279";"{""old"":{""id"":""279"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""279"",""current_number"":""292"",""name"":""Kolumbus K-Negro Robusto LE"",""artikul_number"":""292"",""price_per_piece"":""450"",""pieces"":""8"",""package_price"":""36.00"",""status"":""active"",""state"":""new"",""date_changed"":""03.08.2018""}}";"2020-12-01 13:00:15";"2020-12-01 13:00:15"
"732";"280";"{""old"":{""id"":""280"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""280"",""current_number"":""293"",""name"":""Kolumbus K-Negro Robustito LE"",""artikul_number"":""293"",""price_per_piece"":""440"",""pieces"":""8"",""package_price"":""35.20"",""status"":""active"",""state"":""new"",""date_changed"":""03.08.2018""}}";"2020-12-01 13:00:27";"2020-12-01 13:00:27"
"733";"167";"{""old"":{""id"":""167"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""167"",""current_number"":""179"",""name"":""La Regenta Classic Coronas Tubular"",""artikul_number"":""179"",""price_per_piece"":""610"",""pieces"":""3"",""package_price"":""18.30"",""status"":""active"",""state"":""new"",""date_changed"":""13.06.2018""}}";"2020-12-01 13:01:15";"2020-12-01 13:01:15"
"734";"168";"{""old"":{""id"":""168"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""168"",""current_number"":""180"",""name"":""La Regenta Classic Coronas"",""artikul_number"":""180"",""price_per_piece"":""525"",""pieces"":""5"",""package_price"":""26.25"",""status"":""active"",""state"":""new"",""date_changed"":""12.07.2018""}}";"2020-12-01 13:01:24";"2020-12-01 13:01:24"
"735";"168";"{""old"":{""id"":""168"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""168"",""current_number"":""180"",""name"":""La Regenta Classic Coronas"",""artikul_number"":""180"",""price_per_piece"":""525"",""pieces"":""5"",""package_price"":""26.25"",""status"":""active"",""state"":""new"",""date_changed"":""13.06.2018""}}";"2020-12-01 13:03:38";"2020-12-01 13:03:38"
"736";"169";"{""old"":{""id"":""169"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""169"",""current_number"":""181"",""name"":""La Regenta Classic Coronas Tubular"",""artikul_number"":""181"",""price_per_piece"":""610"",""pieces"":""20"",""package_price"":""122.00"",""status"":""active"",""state"":""new"",""date_changed"":""13.06.2018""}}";"2020-12-01 13:04:33";"2020-12-01 13:04:33"
"737";"170";"{""old"":{""id"":""170"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""170"",""current_number"":""182"",""name"":""La Regenta Classic La Regenta No.1"",""artikul_number"":""182"",""price_per_piece"":""495"",""pieces"":""25"",""package_price"":""123.75"",""status"":""active"",""state"":""new"",""date_changed"":""13.06.2018""}}";"2020-12-01 13:04:52";"2020-12-01 13:04:52"
"738";"171";"{""old"":{""id"":""171"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""171"",""current_number"":""183"",""name"":""La Regenta Classic La Regenta No.1"",""artikul_number"":""183"",""price_per_piece"":""495"",""pieces"":""10"",""package_price"":""49.50"",""status"":""active"",""state"":""new"",""date_changed"":""13.06.2018""}}";"2020-12-01 13:05:12";"2020-12-01 13:05:12"
"739";"172";"{""old"":{""id"":""172"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""172"",""current_number"":""184"",""name"":""La Regenta Classic La Regenta No.3"",""artikul_number"":""184"",""price_per_piece"":""410"",""pieces"":""25"",""package_price"":""102.50"",""status"":""active"",""state"":""new"",""date_changed"":""13.06.2018""}}";"2020-12-01 13:05:27";"2020-12-01 13:05:27"
"740";"173";"{""old"":{""id"":""173"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""173"",""current_number"":""185"",""name"":""La Regenta Classic La Regenta No.3"",""artikul_number"":""185"",""price_per_piece"":""410"",""pieces"":""10"",""package_price"":""41.00"",""status"":""active"",""state"":""new"",""date_changed"":""13.06.2018""}}";"2020-12-01 13:05:40";"2020-12-01 13:05:40"
"741";"174";"{""old"":{""id"":""174"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""174"",""current_number"":""186"",""name"":""La Regenta Classic Robustos"",""artikul_number"":""186"",""price_per_piece"":""495"",""pieces"":""25"",""package_price"":""123.75"",""status"":""active"",""state"":""new"",""date_changed"":""13.06.2018""}}";"2020-12-01 13:05:57";"2020-12-01 13:05:57"
"742";"175";"{""old"":{""id"":""175"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""175"",""current_number"":""187"",""name"":""La Regenta Classic Robustos"",""artikul_number"":""187"",""price_per_piece"":""495"",""pieces"":""10"",""package_price"":""49.50"",""status"":""active"",""state"":""new"",""date_changed"":""13.06.2018""}}";"2020-12-01 13:06:19";"2020-12-01 13:06:19"
"743";"176";"{""old"":{""id"":""176"",""current_number"":"""",""name"":"""",""artikul_number"":"""",""price_per_piece"":"""",""pieces"":"""",""package_price"":"""",""status"":"""",""state"":"""",""date_changed"":""""},""new"":{""id"":""176"",""current_number"":""188"",""name"":""La Regenta Classic Robustos"",""artikul_number"":""188"",""price_per_piece"":""495"",""pieces"":""5"",""package_price"":""24.75"",""status"":""active"",""state"":""new"",""date_changed"":""12.07.2018""}}";"2020-12-01 13:06:30";"2020-12-01 13:06:30"
